Sample Name,Dilution Factor,Analyte,Mass,Concentration,Units
sample crud,1,Be,9,,ppm
sample crud,1,B,11,,ppm
sample crud,1,Sn,118,,ppm
sample crud,1,Sb,121,,ppm
sample crud,1,Hg,202,,ppm
sample crud,1,Pb,208,,ppm
sample crud,1,Mg,24,,ppm
sample crud,1,Al,27,,ppm
sample crud,1,Ti,47,,ppm
sample crud,1,Cr,52,,ppm
sample crud,1,Mn,55,,ppm
sample crud,1,Fe,56,,ppm
sample crud,1,Co,59,,ppm
sample crud,1,Ni,60,,ppm
sample crud,1,Cu,65,,ppm
sample crud,1,Zn,66,,ppm
sample crud,1,As,75,,ppm
sample crud,1,Se,78,,ppm
sample crud,1,Mo,95,,ppm
sample crud,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
blk verify,1,Be,9,,ppm
blk verify,1,B,11,,ppm
blk verify,1,Sn,118,,ppm
blk verify,1,Sb,121,,ppm
blk verify,1,Hg,202,,ppm
blk verify,1,Pb,208,,ppm
blk verify,1,Mg,24,,ppm
blk verify,1,Al,27,,ppm
blk verify,1,Ti,47,,ppm
blk verify,1,Cr,52,,ppm
blk verify,1,Mn,55,,ppm
blk verify,1,Fe,56,,ppm
blk verify,1,Co,59,,ppm
blk verify,1,Ni,60,,ppm
blk verify,1,Cu,65,,ppm
blk verify,1,Zn,66,,ppm
blk verify,1,As,75,,ppm
blk verify,1,Se,78,,ppm
blk verify,1,Mo,95,,ppm
blk verify,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
rinse,1,Be,9,,ppm
rinse,1,B,11,,ppm
rinse,1,Sn,118,,ppm
rinse,1,Sb,121,,ppm
rinse,1,Hg,202,,ppm
rinse,1,Pb,208,,ppm
rinse,1,Mg,24,,ppm
rinse,1,Al,27,,ppm
rinse,1,Ti,47,,ppm
rinse,1,Cr,52,,ppm
rinse,1,Mn,55,,ppm
rinse,1,Fe,56,,ppm
rinse,1,Co,59,,ppm
rinse,1,Ni,60,,ppm
rinse,1,Cu,65,,ppm
rinse,1,Zn,66,,ppm
rinse,1,As,75,,ppm
rinse,1,Se,78,,ppm
rinse,1,Mo,95,,ppm
rinse,1,Cd,111,,ppm
Cal Blank,1,Be,9,0.000000,ppm
Cal Blank,1,B,11,0.000000,ppm
Cal Blank,1,Sn,118,0.000000,ppm
Cal Blank,1,Sb,121,0.000000,ppm
Cal Blank,1,Hg,202,0.000000,ppm
Cal Blank,1,Pb,208,0.000000,ppm
Cal Blank,1,Mg,24,0.000000,ppm
Cal Blank,1,Al,27,0.000000,ppm
Cal Blank,1,Ti,47,0.000000,ppm
Cal Blank,1,Cr,52,0.000000,ppm
Cal Blank,1,Mn,55,0.000000,ppm
Cal Blank,1,Fe,56,0.000000,ppm
Cal Blank,1,Co,59,0.000000,ppm
Cal Blank,1,Ni,60,0.000000,ppm
Cal Blank,1,Cu,65,0.000000,ppm
Cal Blank,1,Zn,66,0.000000,ppm
Cal Blank,1,As,75,0.000000,ppm
Cal Blank,1,Se,78,0.000000,ppm
Cal Blank,1,Mo,95,0.000000,ppm
Cal Blank,1,Cd,111,0.000000,ppm
0.1 ppmUOG4/0.005ppbHg,10,Be,9,0.000000,ppm
0.1 ppmUOG4/0.005ppbHg,10,B,11,0.000379,ppm
0.1 ppmUOG4/0.005ppbHg,10,Sn,118,0.000910,ppm
0.1 ppmUOG4/0.005ppbHg,10,Sb,121,0.000983,ppm
0.1 ppmUOG4/0.005ppbHg,10,Hg,202,0.000047,ppm
0.1 ppmUOG4/0.005ppbHg,10,Pb,208,0.000135,ppm
0.1 ppmUOG4/0.005ppbHg,10,Mg,24,0.003106,ppm
0.1 ppmUOG4/0.005ppbHg,10,Al,27,0.003035,ppm
0.1 ppmUOG4/0.005ppbHg,10,Ti,47,0.000102,ppm
0.1 ppmUOG4/0.005ppbHg,10,Cr,52,0.000022,ppm
0.1 ppmUOG4/0.005ppbHg,10,Mn,55,0.000087,ppm
0.1 ppmUOG4/0.005ppbHg,10,Fe,56,0.003322,ppm
0.1 ppmUOG4/0.005ppbHg,10,Co,59,0.000001,ppm
0.1 ppmUOG4/0.005ppbHg,10,Ni,60,0.000062,ppm
0.1 ppmUOG4/0.005ppbHg,10,Cu,65,0.000205,ppm
0.1 ppmUOG4/0.005ppbHg,10,Zn,66,0.002169,ppm
0.1 ppmUOG4/0.005ppbHg,10,As,75,0.000003,ppm
0.1 ppmUOG4/0.005ppbHg,10,Se,78,-0.000007,ppm
0.1 ppmUOG4/0.005ppbHg,10,Mo,95,0.000976,ppm
0.1 ppmUOG4/0.005ppbHg,10,Cd,111,0.000022,ppm
0.001 ppmUOG4/0.05ppbHg,1,Be,9,0.000000,ppm
0.001 ppmUOG4/0.05ppbHg,1,B,11,-0.000036,ppm
0.001 ppmUOG4/0.05ppbHg,1,Sn,118,0.000993,ppm
0.001 ppmUOG4/0.05ppbHg,1,Sb,121,0.000978,ppm
0.001 ppmUOG4/0.05ppbHg,1,Hg,202,0.000049,ppm
0.001 ppmUOG4/0.05ppbHg,1,Pb,208,0.000001,ppm
0.001 ppmUOG4/0.05ppbHg,1,Mg,24,0.000023,ppm
0.001 ppmUOG4/0.05ppbHg,1,Al,27,0.000149,ppm
0.001 ppmUOG4/0.05ppbHg,1,Ti,47,0.001009,ppm
0.001 ppmUOG4/0.05ppbHg,1,Cr,52,-0.000004,ppm
0.001 ppmUOG4/0.05ppbHg,1,Mn,55,-0.000002,ppm
0.001 ppmUOG4/0.05ppbHg,1,Fe,56,-0.000072,ppm
0.001 ppmUOG4/0.05ppbHg,1,Co,59,0.000000,ppm
0.001 ppmUOG4/0.05ppbHg,1,Ni,60,0.000003,ppm
0.001 ppmUOG4/0.05ppbHg,1,Cu,65,-0.000008,ppm
0.001 ppmUOG4/0.05ppbHg,1,Zn,66,0.000189,ppm
0.001 ppmUOG4/0.05ppbHg,1,As,75,-0.000002,ppm
0.001 ppmUOG4/0.05ppbHg,1,Se,78,0.000008,ppm
0.001 ppmUOG4/0.05ppbHg,1,Mo,95,0.001011,ppm
0.001 ppmUOG4/0.05ppbHg,1,Cd,111,0.000001,ppm
0.005 ppmUOG4/0.25ppbHg,4,Be,9,0.000000,ppm
0.005 ppmUOG4/0.25ppbHg,4,B,11,-0.000191,ppm
0.005 ppmUOG4/0.25ppbHg,4,Sn,118,0.019756,ppm
0.005 ppmUOG4/0.25ppbHg,4,Sb,121,0.019283,ppm
0.005 ppmUOG4/0.25ppbHg,4,Hg,202,0.001014,ppm
0.005 ppmUOG4/0.25ppbHg,4,Pb,208,0.000026,ppm
0.005 ppmUOG4/0.25ppbHg,4,Mg,24,0.000153,ppm
0.005 ppmUOG4/0.25ppbHg,4,Al,27,0.000152,ppm
0.005 ppmUOG4/0.25ppbHg,4,Ti,47,0.018774,ppm
0.005 ppmUOG4/0.25ppbHg,4,Cr,52,0.000026,ppm
0.005 ppmUOG4/0.25ppbHg,4,Mn,55,-0.000006,ppm
0.005 ppmUOG4/0.25ppbHg,4,Fe,56,0.000390,ppm
0.005 ppmUOG4/0.25ppbHg,4,Co,59,0.000003,ppm
0.005 ppmUOG4/0.25ppbHg,4,Ni,60,-0.000005,ppm
0.005 ppmUOG4/0.25ppbHg,4,Cu,65,0.000058,ppm
0.005 ppmUOG4/0.25ppbHg,4,Zn,66,0.000164,ppm
0.005 ppmUOG4/0.25ppbHg,4,As,75,-0.000008,ppm
0.005 ppmUOG4/0.25ppbHg,4,Se,78,0.000063,ppm
0.005 ppmUOG4/0.25ppbHg,4,Mo,95,0.020377,ppm
0.005 ppmUOG4/0.25ppbHg,4,Cd,111,0.000003,ppm
0.01 ppm UOG4/0.5ppbHg,2,Be,9,0.000000,ppm
0.01 ppm UOG4/0.5ppbHg,2,B,11,-0.000183,ppm
0.01 ppm UOG4/0.5ppbHg,2,Sn,118,0.019869,ppm
0.01 ppm UOG4/0.5ppbHg,2,Sb,121,0.019430,ppm
0.01 ppm UOG4/0.5ppbHg,2,Hg,202,0.001012,ppm
0.01 ppm UOG4/0.5ppbHg,2,Pb,208,0.000007,ppm
0.01 ppm UOG4/0.5ppbHg,2,Mg,24,0.000399,ppm
0.01 ppm UOG4/0.5ppbHg,2,Al,27,0.000043,ppm
0.01 ppm UOG4/0.5ppbHg,2,Ti,47,0.020258,ppm
0.01 ppm UOG4/0.5ppbHg,2,Cr,52,0.000010,ppm
0.01 ppm UOG4/0.5ppbHg,2,Mn,55,-0.000003,ppm
0.01 ppm UOG4/0.5ppbHg,2,Fe,56,0.000031,ppm
0.01 ppm UOG4/0.5ppbHg,2,Co,59,0.000001,ppm
0.01 ppm UOG4/0.5ppbHg,2,Ni,60,0.000003,ppm
0.01 ppm UOG4/0.5ppbHg,2,Cu,65,0.000014,ppm
0.01 ppm UOG4/0.5ppbHg,2,Zn,66,0.000225,ppm
0.01 ppm UOG4/0.5ppbHg,2,As,75,-0.000006,ppm
0.01 ppm UOG4/0.5ppbHg,2,Se,78,0.000019,ppm
0.01 ppm UOG4/0.5ppbHg,2,Mo,95,0.019991,ppm
0.01 ppm UOG4/0.5ppbHg,2,Cd,111,0.000002,ppm
0.02 ppm UOG4/1ppbHg,1,Be,9,0.000000,ppm
0.02 ppm UOG4/1ppbHg,1,B,11,-0.000158,ppm
0.02 ppm UOG4/1ppbHg,1,Sn,118,0.020049,ppm
0.02 ppm UOG4/1ppbHg,1,Sb,121,0.020188,ppm
0.02 ppm UOG4/1ppbHg,1,Hg,202,0.000996,ppm
0.02 ppm UOG4/1ppbHg,1,Pb,208,0.000001,ppm
0.02 ppm UOG4/1ppbHg,1,Mg,24,0.000148,ppm
0.02 ppm UOG4/1ppbHg,1,Al,27,0.000059,ppm
0.02 ppm UOG4/1ppbHg,1,Ti,47,0.020012,ppm
0.02 ppm UOG4/1ppbHg,1,Cr,52,-0.000007,ppm
0.02 ppm UOG4/1ppbHg,1,Mn,55,0.000000,ppm
0.02 ppm UOG4/1ppbHg,1,Fe,56,-0.000089,ppm
0.02 ppm UOG4/1ppbHg,1,Co,59,0.000000,ppm
0.02 ppm UOG4/1ppbHg,1,Ni,60,0.000002,ppm
0.02 ppm UOG4/1ppbHg,1,Cu,65,-0.000006,ppm
0.02 ppm UOG4/1ppbHg,1,Zn,66,0.000196,ppm
0.02 ppm UOG4/1ppbHg,1,As,75,-0.000001,ppm
0.02 ppm UOG4/1ppbHg,1,Se,78,-0.000009,ppm
0.02 ppm UOG4/1ppbHg,1,Mo,95,0.019978,ppm
0.02 ppm UOG4/1ppbHg,1,Cd,111,0.000004,ppm
0.00010 uog3,200,Be,9,0.017819,ppm
0.00010 uog3,200,B,11,-0.004371,ppm
0.00010 uog3,200,Sn,118,-0.000294,ppm
0.00010 uog3,200,Sb,121,0.001030,ppm
0.00010 uog3,200,Hg,202,0.001455,ppm
0.00010 uog3,200,Pb,208,0.020741,ppm
0.00010 uog3,200,Mg,24,0.053370,ppm
0.00010 uog3,200,Al,27,0.059339,ppm
0.00010 uog3,200,Ti,47,-0.009004,ppm
0.00010 uog3,200,Cr,52,0.019266,ppm
0.00010 uog3,200,Mn,55,0.021933,ppm
0.00010 uog3,200,Fe,56,0.083197,ppm
0.00010 uog3,200,Co,59,0.019194,ppm
0.00010 uog3,200,Ni,60,0.022006,ppm
0.00010 uog3,200,Cu,65,0.020752,ppm
0.00010 uog3,200,Zn,66,0.049461,ppm
0.00010 uog3,200,As,75,0.019575,ppm
0.00010 uog3,200,Se,78,0.014991,ppm
0.00010 uog3,200,Mo,95,-0.000076,ppm
0.00010 uog3,200,Cd,111,0.019592,ppm
0.001 uog3,20,Be,9,0.018610,ppm
0.001 uog3,20,B,11,0.015103,ppm
0.001 uog3,20,Sn,118,-0.000059,ppm
0.001 uog3,20,Sb,121,0.000046,ppm
0.001 uog3,20,Hg,202,0.000093,ppm
0.001 uog3,20,Pb,208,0.019426,ppm
0.001 uog3,20,Mg,24,0.021245,ppm
0.001 uog3,20,Al,27,0.024448,ppm
0.001 uog3,20,Ti,47,-0.001551,ppm
0.001 uog3,20,Cr,52,0.019918,ppm
0.001 uog3,20,Mn,55,0.021191,ppm
0.001 uog3,20,Fe,56,0.022857,ppm
0.001 uog3,20,Co,59,0.020323,ppm
0.001 uog3,20,Ni,60,0.020450,ppm
0.001 uog3,20,Cu,65,0.019462,ppm
0.001 uog3,20,Zn,66,0.020610,ppm
0.001 uog3,20,As,75,0.020088,ppm
0.001 uog3,20,Se,78,0.020740,ppm
0.001 uog3,20,Mo,95,-0.000005,ppm
0.001 uog3,20,Cd,111,0.020993,ppm
0.005 uog3,4,Be,9,0.018550,ppm
0.005 uog3,4,B,11,0.017631,ppm
0.005 uog3,4,Sn,118,-0.000021,ppm
0.005 uog3,4,Sb,121,0.000006,ppm
0.005 uog3,4,Hg,202,0.000012,ppm
0.005 uog3,4,Pb,208,0.019502,ppm
0.005 uog3,4,Mg,24,0.020321,ppm
0.005 uog3,4,Al,27,0.020254,ppm
0.005 uog3,4,Ti,47,-0.000393,ppm
0.005 uog3,4,Cr,52,0.019969,ppm
0.005 uog3,4,Mn,55,0.020544,ppm
0.005 uog3,4,Fe,56,0.019686,ppm
0.005 uog3,4,Co,59,0.020109,ppm
0.005 uog3,4,Ni,60,0.020219,ppm
0.005 uog3,4,Cu,65,0.019712,ppm
0.005 uog3,4,Zn,66,0.020657,ppm
0.005 uog3,4,As,75,0.020181,ppm
0.005 uog3,4,Se,78,0.020657,ppm
0.005 uog3,4,Mo,95,-0.000003,ppm
0.005 uog3,4,Cd,111,0.019860,ppm
0.01 uog3,2,Be,9,0.019975,ppm
0.01 uog3,2,B,11,0.019616,ppm
0.01 uog3,2,Sn,118,-0.000004,ppm
0.01 uog3,2,Sb,121,0.000002,ppm
0.01 uog3,2,Hg,202,0.000005,ppm
0.01 uog3,2,Pb,208,0.020069,ppm
0.01 uog3,2,Mg,24,0.020507,ppm
0.01 uog3,2,Al,27,0.020728,ppm
0.01 uog3,2,Ti,47,-0.000236,ppm
0.01 uog3,2,Cr,52,0.020201,ppm
0.01 uog3,2,Mn,55,0.020579,ppm
0.01 uog3,2,Fe,56,0.019623,ppm
0.01 uog3,2,Co,59,0.020327,ppm
0.01 uog3,2,Ni,60,0.020136,ppm
0.01 uog3,2,Cu,65,0.019777,ppm
0.01 uog3,2,Zn,66,0.020743,ppm
0.01 uog3,2,As,75,0.020164,ppm
0.01 uog3,2,Se,78,0.020344,ppm
0.01 uog3,2,Mo,95,0.000000,ppm
0.01 uog3,2,Cd,111,0.020394,ppm
0.02 uog3,1,Be,9,0.020101,ppm
0.02 uog3,1,B,11,0.020257,ppm
0.02 uog3,1,Sn,118,0.000001,ppm
0.02 uog3,1,Sb,121,0.000001,ppm
0.02 uog3,1,Hg,202,0.000002,ppm
0.02 uog3,1,Pb,208,0.020015,ppm
0.02 uog3,1,Mg,24,0.019941,ppm
0.02 uog3,1,Al,27,0.020247,ppm
0.02 uog3,1,Ti,47,-0.000069,ppm
0.02 uog3,1,Cr,52,0.019952,ppm
0.02 uog3,1,Mn,55,0.020618,ppm
0.02 uog3,1,Fe,56,0.019338,ppm
0.02 uog3,1,Co,59,0.019911,ppm
0.02 uog3,1,Ni,60,0.019951,ppm
0.02 uog3,1,Cu,65,0.019526,ppm
0.02 uog3,1,Zn,66,0.020565,ppm
0.02 uog3,1,As,75,0.019947,ppm
0.02 uog3,1,Se,78,0.019914,ppm
0.02 uog3,1,Mo,95,0.000000,ppm
0.02 uog3,1,Cd,111,0.019908,ppm
0.05 uog3,200,Be,9,0.000267,ppm
0.05 uog3,200,B,11,-0.016207,ppm
0.05 uog3,200,Sn,118,-0.000211,ppm
0.05 uog3,200,Sb,121,0.000227,ppm
0.05 uog3,200,Hg,202,0.000350,ppm
0.05 uog3,200,Pb,208,0.002743,ppm
